id	label	matches
http://linkedsdg.org/concept/edb4db9b407f77d68b1e4ef9dcf6df74	BUDGET FINANCING	http://eurovoc.europa.eu/1012
http://linkedsdg.org/concept/85831fbac7b0b59a8c3616ed0a1eb13c	BUDGET POLICY	http://eurovoc.europa.eu/2448
http://linkedsdg.org/concept/c1e60f412ed74087f69ea2ee3a0942b5	NATIONAL FINANCING	http://eurovoc.europa.eu/1014
http://linkedsdg.org/concept/bccaab773fc18090a32270e053e024ef	COORDINATION OF FINANCING	http://eurovoc.europa.eu/5554
http://linkedsdg.org/concept/c7e44dbe950bccdc3c1040192fd4da01	EXCISE DUTY	http://eurovoc.europa.eu/1015
http://linkedsdg.org/concept/cd1b7c93442fe0795d0d4c8921c9b6bf	TAX ON CONSUMPTION	http://eurovoc.europa.eu/1321
http://linkedsdg.org/concept/45bb92929373c7d17d230f2be385ca2c	DIRECT TAX	http://eurovoc.europa.eu/1313
http://linkedsdg.org/concept/7e6913b408c5ded7ec0de9f824a0c2f6	GROUP OF TEN	http://eurovoc.europa.eu/1194
http://linkedsdg.org/concept/72dcf4274327c818db95f2e30828c407	CAPITAL MOVEMENT	http://eurovoc.europa.eu/2002;http://metadata.un.org/thesaurus/1000809
http://linkedsdg.org/concept/1b28ae5c93188338611d4bdbd09cd941	GROUP OF TWENTY-FOUR	http://eurovoc.europa.eu/5656
http://linkedsdg.org/concept/2e2eb03743ff709c8204c52aab55b96d	WORLD ECONOMY	http://eurovoc.europa.eu/653
http://linkedsdg.org/concept/35cf358ab28db23c5178aa436bdb54b5	LOCAL AUTHORITY FINANCES	http://eurovoc.europa.eu/1017
http://linkedsdg.org/concept/6f502e9172289f69464b3782f31d4310	TAX SYSTEM	http://eurovoc.europa.eu/1021;http://metadata.un.org/thesaurus/1006399
http://linkedsdg.org/concept/84d8347309ea59ac476c010d9077c5ee	NATIONAL TAX	http://eurovoc.europa.eu/1319
http://linkedsdg.org/concept/c4087a5af1fbfc3a0da6449fc7037a13	PUBLIC CONTRACT	http://eurovoc.europa.eu/1810;http://metadata.un.org/thesaurus/1005242
http://linkedsdg.org/concept/89101aa7c2768a762f132e75ed73da72	PUBLIC ECONOMIC LAW	http://eurovoc.europa.eu/4012
http://linkedsdg.org/concept/afb5efea95cfd6619611e0d3feb7380c	PUBLIC EXPENDITURE	http://eurovoc.europa.eu/403;http://metadata.un.org/thesaurus/1005247
http://linkedsdg.org/concept/48387a6a2d2d1d282519da552bfa9239	COUNCIL OF EUROPE COUNTRIES	http://eurovoc.europa.eu/122
http://linkedsdg.org/concept/28fa444619608fd4aca891664975ef0a	NORDIC COUNCIL COUNTRIES	http://eurovoc.europa.eu/130
http://linkedsdg.org/concept/54b085a6c1eaf2aafa01016884d7e8b9	OECD COUNTRIES	http://eurovoc.europa.eu/2106
http://linkedsdg.org/concept/7149e571f18739cf927c5866c80d1545	EU MEMBER STATE	http://eurovoc.europa.eu/5283
http://linkedsdg.org/concept/70acc3524e6edd807d2cbc6104a8bf2e	NORTHERN EUROPE	http://eurovoc.europa.eu/911
http://linkedsdg.org/concept/eb6c93f5a4d2a8974289b6354bfa2b55	LEAVE ON SOCIAL GROUNDS	http://eurovoc.europa.eu/108
http://linkedsdg.org/concept/042d810bf25e0ba9afee52e606021ff4	REDISTRIBUTION OF INCOME	http://eurovoc.europa.eu/3072
http://linkedsdg.org/concept/411fdac4f17c20ce71465bf67f17422c	BUDGETARY RESOURCES	http://eurovoc.europa.eu/3558
http://linkedsdg.org/concept/d13783605ea066c4fee77fe8192de83a	UNICEF	http://eurovoc.europa.eu/1022
http://linkedsdg.org/concept/02b2f993e33282ebbc0c6b0c14a8319a	UN PROGRAMMES AND FUNDS	http://eurovoc.europa.eu/4365
http://linkedsdg.org/concept/814c793ccf5860bd6a0bf43cf3760ec9	INTERNATIONAL ENERGY AGENCY	http://eurovoc.europa.eu/1024
http://linkedsdg.org/concept/bdbed435a416a918aa494017fda4c7fb	OECD	http://eurovoc.europa.eu/2105
http://linkedsdg.org/concept/4b146c7fa83072127fb4189f098cc62b	FIXING OF PRICES	http://eurovoc.europa.eu/1025
http://linkedsdg.org/concept/ba728411611c53e7d57228ae00e6a3e3	PRICES POLICY	http://eurovoc.europa.eu/2489
http://linkedsdg.org/concept/fc9e310c3c14cf59a1c9b67b12690ad9	HORIZONTAL AGREEMENT	http://eurovoc.europa.eu/803
http://linkedsdg.org/concept/0a4a2845c82258b9b9090a1366baaa92	CEREAL FLAKES	http://eurovoc.europa.eu/1029
http://linkedsdg.org/concept/fbe9104d4440fde99c8e8f7407eeca51	CEREAL PRODUCT	http://eurovoc.europa.eu/2729
http://linkedsdg.org/concept/bc11001bb66cbdfc47b9d3cc57b82472	CROP PRODUCTION	http://eurovoc.europa.eu/2723
http://linkedsdg.org/concept/e0c67bf985201f4a7d288456052cf273	RAFTING	http://eurovoc.europa.eu/1032
http://linkedsdg.org/concept/0c9c13c62ce3627bd9dcf4a7d77e650d	AIRCRAFT FLEET	http://eurovoc.europa.eu/1033
http://linkedsdg.org/concept/a5fbb2e63c865a2acd723cf1e5f79fe2	MILITARY AIRCRAFT	http://eurovoc.europa.eu/4417
http://linkedsdg.org/concept/e50737d55f2b29cf7d9f17abd1e87d36	INTERNATIONAL ATOMIC ENERGY AGENCY	http://eurovoc.europa.eu/1034
http://linkedsdg.org/concept/4491691cfbdd9becb440da9181299e4f	WORLD ORGANISATION	http://eurovoc.europa.eu/2188
http://linkedsdg.org/concept/e19bef6b7e81a76baebc7213a8d29092	UN SPECIALISED AGENCY	http://eurovoc.europa.eu/1455
http://linkedsdg.org/concept/b14b45f76b9b5bc70ae26791e0a13f98	FISHING FLEET	http://eurovoc.europa.eu/1035
http://linkedsdg.org/concept/e36d46e6145d4bdf2c22790f2272ca04	FISHERIES STRUCTURE	http://eurovoc.europa.eu/5913
http://linkedsdg.org/concept/dd0c2d9f0d096294f8a303f782911821	MERCHANT FLEET	http://eurovoc.europa.eu/1037
http://linkedsdg.org/concept/575a86e43946e658f7b95761b1e7166c	INLAND WATERWAY FLEET	http://eurovoc.europa.eu/1036
http://linkedsdg.org/concept/cc5de256c36329684e9af29005a1a4f7	PRICE FLUCTUATION	http://eurovoc.europa.eu/1039
http://linkedsdg.org/concept/80860a9241121db26e30e0ece33f8626	ECONOMIC FLUCTUATION	http://eurovoc.europa.eu/1040
http://linkedsdg.org/concept/ad5df0d66eea33903ec683d760707b46	TRAINING LEAVE	http://eurovoc.europa.eu/104
http://linkedsdg.org/concept/978ef495d29ad1e2af5c1f2155235c9f	ORGANISATION OF WORK	http://eurovoc.europa.eu/2184
http://linkedsdg.org/concept/9a7b6d1eca6e4f4f444fadd319cbc661	ECONOMIC CYCLE	http://eurovoc.europa.eu/335
http://linkedsdg.org/concept/28737ac1e0a1a9a5aec6d2419f72e41e	INTERNATIONAL MONETARY FUND	http://eurovoc.europa.eu/1043
http://linkedsdg.org/concept/94336a2794a0a7a90f521a99a10f4bb6	INTERNATIONAL SOCIAL SECURITY ASSOCIATION	http://eurovoc.europa.eu/1044
http://linkedsdg.org/concept/2386c6ab8c419e511fbe422887a09242	NON-GOVERNMENTAL ORGANISATION	http://eurovoc.europa.eu/2191
http://linkedsdg.org/concept/0fe2f039683aa073d7cab379fba567fd	UN POPULATION FUND	http://eurovoc.europa.eu/1045
http://linkedsdg.org/concept/575481a182f6e53869e0b667439d3353	ADMINISTRATIVE STRUCTURES	http://eurovoc.europa.eu/2166
http://linkedsdg.org/concept/2a8b295c50b025adac3664b2c2926875	RIGHT TO STRIKE	http://eurovoc.europa.eu/533
http://linkedsdg.org/concept/074bac1705d87e01c0ff8a9b1f450f7b	EUROPEAN INSTITUTE OF PUBLIC ADMINISTRATION	http://eurovoc.europa.eu/5679
http://linkedsdg.org/concept/9ad0429b5afaed1db6f66691923907ad	CIVIL SERVANT	http://eurovoc.europa.eu/1047;http://metadata.un.org/thesaurus/1001009
http://linkedsdg.org/concept/fc019e26fd3dd550a260104f2270fd2b	EUROPEAN OFFICIAL	http://eurovoc.europa.eu/1048
http://linkedsdg.org/concept/930a6f7218872dea14f74428e08bffa5	CIVIL SERVANTS’ UNION	http://eurovoc.europa.eu/3573
http://linkedsdg.org/concept/0695f866085c6a870b0f20f48e4ae87b	INTERNATIONAL CIVIL SERVANT	http://eurovoc.europa.eu/5639
http://linkedsdg.org/concept/1e021bfa6fd3dfd09bec40af981da1c1	CONFLICT OF INTEREST	http://eurovoc.europa.eu/8416;http://metadata.un.org/thesaurus/1001228
http://linkedsdg.org/concept/d6892a2b8de35ea87b8bcd6551301a7a	EUROPEAN CIVIL SERVICE	http://eurovoc.europa.eu/5130
http://linkedsdg.org/concept/5f20f54ace1edb5992ef103a3da911bc	ACTION BY STAFF	http://eurovoc.europa.eu/3979
http://linkedsdg.org/concept/e7653ae44abe8937eac8ae363cf0149e	WORKER (EU)	http://eurovoc.europa.eu/4557
http://linkedsdg.org/concept/ef423a4dd3f871e89d6cf03c5a7aa98e	INSHORE GROUNDS	http://eurovoc.europa.eu/1049
http://linkedsdg.org/concept/0ace5f809c79c981c7e1e1a3ea057209	SEA-BED	http://eurovoc.europa.eu/1050
http://linkedsdg.org/concept/49cc16773b9e7d8778df92330a140499	INSHORE FISHING	http://eurovoc.europa.eu/2304
http://linkedsdg.org/concept/6d08d9a99daf08f678363aac9804f9a0	PARENTAL ALLOWANCE	http://eurovoc.europa.eu/7981
http://linkedsdg.org/concept/ddba9caede06e02f11cf39abc57b7be9	FOUNDATION	http://eurovoc.europa.eu/1051;http://metadata.un.org/thesaurus/1002509
http://linkedsdg.org/concept/0a3b2936e1560b35b29b9010cff92bf7	NON-PROFIT ORGANISATION	http://eurovoc.europa.eu/4204
http://linkedsdg.org/concept/394987068133fabb9127dc593b71a437	FUND (EU)	http://eurovoc.europa.eu/1052
http://linkedsdg.org/concept/636a28c6d76fc30066376343aac49e86	EU FINANCIAL INSTRUMENT	http://eurovoc.europa.eu/1460
http://linkedsdg.org/concept/4768fa850648c6c87699d78474b7022f	EDF	http://eurovoc.europa.eu/4055
http://linkedsdg.org/concept/ea0c200b10cee93e3725554465f2e8a8	EUROPEAN GLOBALISATION ADJUSTMENT FUND	http://eurovoc.europa.eu/8549
http://linkedsdg.org/concept/2a38d930ac35beb53a32c435f182d3d7	EUROPEAN MONETARY COOPERATION FUND	http://eurovoc.europa.eu/973
http://linkedsdg.org/concept/89214661320ad8da84da0c940ef370d5	GOODWILL	http://eurovoc.europa.eu/1055
http://linkedsdg.org/concept/ae7ab244fcd6644839a875d11af80454	DISTRIBUTIVE TRADES	http://eurovoc.europa.eu/474
http://linkedsdg.org/concept/a1757fedfb3aa0dcffccf5b39f106bb9	BUSINESS LOCATION	http://eurovoc.europa.eu/1307
http://linkedsdg.org/concept/cd28044eea5e766db9ff8854662e1402	EUROPEAN REGIONAL DEVELOPMENT FUND	http://eurovoc.europa.eu/1056
http://linkedsdg.org/concept/06e4039c105a25194b1bc0712f462395	STRUCTURAL FUNDS	http://eurovoc.europa.eu/5138
http://linkedsdg.org/concept/3ee9f7ed39cb855fdd6b267d4ea5b30a	EU REGIONAL POLICY	http://eurovoc.europa.eu/2516
http://linkedsdg.org/concept/982e39d69ba3e26f4b0a9a041746aea4	REGIONAL AID	http://eurovoc.europa.eu/976
http://linkedsdg.org/concept/e1543989ea4866463b0608dd1f47e006	WORKING CAPITAL	http://eurovoc.europa.eu/1057
http://linkedsdg.org/concept/0433f12ea08b6e49a40613d1f25a361b	FINANCIAL ACCOUNTING	http://eurovoc.europa.eu/55
http://linkedsdg.org/concept/7e03d4a52e8de3cc7812524a103002de	EUROPEAN MONETARY FUND	http://eurovoc.europa.eu/1058
http://linkedsdg.org/concept/e33466478166b05025fd311822e33508	EUROPEAN MONETARY SYSTEM	http://eurovoc.europa.eu/4370
http://linkedsdg.org/concept/e68026f6e62f6f3411d813473fb7e7d3	REST PERIOD	http://eurovoc.europa.eu/4435
http://linkedsdg.org/concept/9f16740abcd7217eba136cba645b59d5	HOLIDAY	http://eurovoc.europa.eu/4634;http://metadata.un.org/thesaurus/1002902
http://linkedsdg.org/concept/f045239c6f6bfed99b031afbee9e1ddd	MINING OF ORE	http://eurovoc.europa.eu/3753
http://linkedsdg.org/concept/4bd74d313c062ebe7d3c2c0c3bc96d24	OFFSHORE DRILLING	http://eurovoc.europa.eu/1061
http://linkedsdg.org/concept/98e18d875f441d485b3044932aac6ffc	OIL INDUSTRY	http://eurovoc.europa.eu/1414;http://metadata.un.org/thesaurus/1004601
http://linkedsdg.org/concept/c77eefd28af42c6bd28204df1b54e4d2	ADJOURNMENT	http://eurovoc.europa.eu/1062
http://linkedsdg.org/concept/84d3d459939834dbf7e251bd9da23bb9	PARLIAMENTARY PROCEDURE	http://eurovoc.europa.eu/2703
http://linkedsdg.org/concept/1868c2177fdc84d496f7784a23729d3b	FOREST	http://eurovoc.europa.eu/1063;http://metadata.un.org/thesaurus/1002499
http://linkedsdg.org/concept/33a04338bce6b54675b68d4f5a54dd78	COPPICED WOODLAND	http://eurovoc.europa.eu/1066
http://linkedsdg.org/concept/2a8e3ebf844415f77dfbfe5b7144a775	FOREST PLANTATION	http://eurovoc.europa.eu/1068
http://linkedsdg.org/concept/699ab9cd8c1a38552d9536dab875c0c6	CUSTOMS REGULATIONS	http://eurovoc.europa.eu/3156
http://linkedsdg.org/concept/c870711bcc9d093aa0f306d62520deb5	UNPAID LEAVE	http://eurovoc.europa.eu/107
http://linkedsdg.org/concept/6b31d333acbf12d93b5bd0c542ab0a1a	MANAGEMENT TRAINING	http://eurovoc.europa.eu/1070
http://linkedsdg.org/concept/d27692d1fb689faa3bee6b726024c2ac	TEACHER	http://eurovoc.europa.eu/777;http://metadata.un.org/thesaurus/1006405
http://linkedsdg.org/concept/2d47debb1d6cd8d5bbab05e0c5a3d3cd	PRICE FORMATION	http://eurovoc.europa.eu/1072
http://linkedsdg.org/concept/76a0e2c89e5f20141e7756816725eb75	MARKET PRICES	http://eurovoc.europa.eu/2656
http://linkedsdg.org/concept/451889d9888381100e753adef1dee39e	IN-SERVICE TRAINING	http://eurovoc.europa.eu/1073
http://linkedsdg.org/concept/b1a62449ef263d81b6d6617bf32e7540	PROFESSIONAL QUALIFICATIONS	http://eurovoc.europa.eu/2868
http://linkedsdg.org/concept/d9c062484bf106ec6f84695aff56a732	VOCATIONAL RETRAINING	http://eurovoc.europa.eu/2904
http://linkedsdg.org/concept/749ac3327ab162df002e8a0d0b99e69e	INTEGRATED DEVELOPMENT PROGRAMME	http://eurovoc.europa.eu/5149
http://linkedsdg.org/concept/8dececfb704b46940808cf74f59b36e1	CEDEFOP	http://eurovoc.europa.eu/5342
http://linkedsdg.org/concept/3339ffea8fb92426cd949a4fd8ab6832	EUROPEAN TRAINING FOUNDATION	http://eurovoc.europa.eu/5642
http://linkedsdg.org/concept/a181b0efab72a70a0399f59aae3d3b54	TRANS-EUROPEAN NETWORK	http://eurovoc.europa.eu/5864
http://linkedsdg.org/concept/6ec9e9bf62207f4c7b0b9a4df10766ce	RECOGNITION OF VOCATIONAL TRAINING QUALIFICATIONS	http://eurovoc.europa.eu/6099
http://linkedsdg.org/concept/0fbea8de0ecff9e9679801b719e860c8	PERSONAL DEVELOPMENT	http://eurovoc.europa.eu/7195
http://linkedsdg.org/concept/74f92f3018ab25956e9b5e38499dc487	CURRENCY ADJUSTMENT	http://eurovoc.europa.eu/1075
http://linkedsdg.org/concept/03c37111e264eee423ada395dd6474aa	FORM	http://eurovoc.europa.eu/1076
http://linkedsdg.org/concept/c231fa48df3ee393c92dccac4dba5e7d	DOCUMENT	http://eurovoc.europa.eu/486;http://metadata.un.org/thesaurus/180702;http://metadata.un.org/thesaurus/1001735
http://linkedsdg.org/concept/66971390fecfb97a020a18b5d94701d2	FURNACE	http://eurovoc.europa.eu/1077;http://metadata.un.org/thesaurus/1002572
http://linkedsdg.org/concept/806af46815a1ccf76099c2f8f7ea73e2	THERMAL EQUIPMENT	http://eurovoc.europa.eu/5615
http://linkedsdg.org/concept/9e362787cbc828601850d562d131ea66	IRON AND STEEL-WORKING MACHINERY	http://eurovoc.europa.eu/3831
http://linkedsdg.org/concept/d6872606714d25fbbda7b70a0d67ebf8	SUPPLIER	http://eurovoc.europa.eu/1078
http://linkedsdg.org/concept/8e3153d0af022b1b6d76824a55f7f89f	SUPPLY	http://eurovoc.europa.eu/2292
http://linkedsdg.org/concept/9f957d1fc861869b002d473286bc98ed	OVERHEADS	http://eurovoc.europa.eu/1083
http://linkedsdg.org/concept/d62e30f630a997997592ed5c5ea1b3ce	COSTING	http://eurovoc.europa.eu/5092
http://linkedsdg.org/concept/5491e3b05800b262316bffb71eaec72a	PHARMACEUTICAL EXPENSES	http://eurovoc.europa.eu/1084
http://linkedsdg.org/concept/78352ad6f9dd75adf176897ddcc33a3b	HEALTH EXPENDITURE	http://eurovoc.europa.eu/3365
http://linkedsdg.org/concept/afad32292d209efc2ebc23ebfdbb34b5	NATO COUNTRIES	http://eurovoc.europa.eu/2200
http://linkedsdg.org/concept/79f77d78ab757b8ee8479c421ed233f6	WEU COUNTRIES	http://eurovoc.europa.eu/4590
http://linkedsdg.org/concept/97c740762c533e96394c0d6723fecb8e	REGIONS OF FRANCE	http://eurovoc.europa.eu/1088
http://linkedsdg.org/concept/bea0798138a3696c10dc7e06a1e2f0e9	FRENCH OVERSEAS DEPARTMENT AND REGION	http://eurovoc.europa.eu/1086
http://linkedsdg.org/concept/6733d23d7b83bc0d3259209ea193bb1a	OVERSEAS DEPARTMENT (FRANCE)	http://eurovoc.europa.eu/391
http://linkedsdg.org/concept/8c7116c8181d271ce1b3be08b85b1e05	FRENCH OVERSEAS COLLECTIVITY	http://eurovoc.europa.eu/1087
http://linkedsdg.org/concept/968dfcd3876aaea810e5c424b88595f9	FRANCHISING	http://eurovoc.europa.eu/1090
http://linkedsdg.org/concept/183337e0a5b7f7ee714bbc13a2038520	CRIME AGAINST PROPERTY	http://eurovoc.europa.eu/3944
http://linkedsdg.org/concept/3d018687319aed4f5ebe6538079bc32b	ALADI	http://eurovoc.europa.eu/1094
http://linkedsdg.org/concept/2abe871ccd24c7d82fdf225db4465739	ALADI COUNTRIES	http://eurovoc.europa.eu/1105
http://linkedsdg.org/concept/bf812546bae558787ec39c3607165cbe	FREE-TRADE AGREEMENT	http://eurovoc.europa.eu/2275
http://linkedsdg.org/concept/10ed345fb92c2c4c32259685f9824e2f	FREE-TRADE AREA	http://eurovoc.europa.eu/4789
http://linkedsdg.org/concept/bb254e4777ceb8e6b18b30efc57e3f9a	TAX OFFENCE	http://eurovoc.europa.eu/3951
http://linkedsdg.org/concept/4c58f0d7c46f3af6df24c82dfe25616e	SCHOOL LIFE	http://eurovoc.europa.eu/4705
http://linkedsdg.org/concept/956c9e28f4c0455401ae336fcd80ba22	INTERNATIONAL MARKET	http://eurovoc.europa.eu/1807
http://linkedsdg.org/concept/9bc8b40b546ca2e0d16c78447d49ce41	WORLD TRADE ORGANISATION	http://eurovoc.europa.eu/5765
http://linkedsdg.org/concept/15cca1ff56055a7bdc6c70617602e7fc	FRIESLAND	http://eurovoc.europa.eu/1101
http://linkedsdg.org/concept/5e1ccfd464ed87d2ff43e40e05af9552	REGIONS OF THE NETHERLANDS	http://eurovoc.europa.eu/2288
http://linkedsdg.org/concept/d30aafbcd76fe0a80e8bb41dd762babb	MILK PRODUCT	http://eurovoc.europa.eu/2763
http://linkedsdg.org/concept/16a68dbd68a1ce0c60e046e80b8d9d19	CHEESE FACTORY	http://eurovoc.europa.eu/1113
http://linkedsdg.org/concept/720216506e64d529acd92e08d9294cd7	HARD CHEESE	http://eurovoc.europa.eu/1104
http://linkedsdg.org/concept/0b3ab969a17cfeaa4f7d87b10df53c8d	SOFT CHEESE	http://eurovoc.europa.eu/1106
http://linkedsdg.org/concept/86690dbafbbf1f645f47cfeec0970bb2	SHEEP'S MILK CHEESE	http://eurovoc.europa.eu/1108
http://linkedsdg.org/concept/447332c7c39259749fbc6a42b92cc91e	GOATS’ MILK CHEESE	http://eurovoc.europa.eu/1109
http://linkedsdg.org/concept/cb9e03ac4d6cb864a20879ee6d1152d5	GOAT	http://eurovoc.europa.eu/5252
http://linkedsdg.org/concept/ac0ef59e6cba57a2ed0ad7e205ce72de	FRESH CHEESE	http://eurovoc.europa.eu/1112
http://linkedsdg.org/concept/c2d72aa2fa2bb1303509cfd181fe2f6c	FRONTIER	http://eurovoc.europa.eu/1114
http://linkedsdg.org/concept/1ea39eab85f243cfd547dd078c911305	TERRITORIAL LAW	http://eurovoc.europa.eu/581
http://linkedsdg.org/concept/a57b0a6baa71b2c846c70646369e11a0	NUT	http://eurovoc.europa.eu/1116;http://metadata.un.org/thesaurus/1004541
http://linkedsdg.org/concept/02f6ddec3897c54ab355709cbbed7b30	STONE FRUIT	http://eurovoc.europa.eu/1117
http://linkedsdg.org/concept/b073c781001f98bc3f0e76fc8e7daeb1	OLIVE	http://eurovoc.europa.eu/2136;http://metadata.un.org/thesaurus/1004615
http://linkedsdg.org/concept/a875bf2d01b1bd9fff49953906ea2aba	PIP FRUIT	http://eurovoc.europa.eu/1118
http://linkedsdg.org/concept/845c76d367c319c7b515610f1626509f	FRESH FRUIT	http://eurovoc.europa.eu/1119
http://linkedsdg.org/concept/729d768ad352a23b281675b7e3172afc	EARLY FRUIT AND VEGETABLES	http://eurovoc.europa.eu/2625
http://linkedsdg.org/concept/8b214dca2f4656fa62d65e17b6ae949c	FRESH PRODUCT	http://eurovoc.europa.eu/5232
http://linkedsdg.org/concept/62d5317872f8c9a972d0d257bc019c25	SHORT-TERM ECONOMIC PROSPECTS	http://eurovoc.europa.eu/112
http://linkedsdg.org/concept/24993c21ab074dce1d8318948814a365	ECONOMIC SITUATION	http://eurovoc.europa.eu/5146
http://linkedsdg.org/concept/ab45f291ef2ca85f37e87895942d1ada	TROPICAL FRUIT	http://eurovoc.europa.eu/1120;http://metadata.un.org/thesaurus/1006711
http://linkedsdg.org/concept/7fb825b5832f8e47584989f1a1cb1320	TROPICAL PLANT	http://eurovoc.europa.eu/2418;http://metadata.un.org/thesaurus/1006713
http://linkedsdg.org/concept/d74b2adaf2628c81d55d9ee96baff2c0	TROPICAL AGRICULTURE	http://eurovoc.europa.eu/329
http://linkedsdg.org/concept/8ab31cdf8332c04654f22ae72d0ee507	MERGER	http://eurovoc.europa.eu/1122
http://linkedsdg.org/concept/e3bc74d386f92a54bb782946e5e24c46	TRANSFER OF BUSINESSES	http://eurovoc.europa.eu/4492
http://linkedsdg.org/concept/faedc8c0cf485c908282634539c34c2a	WESTERN BALKANS	http://eurovoc.europa.eu/4690
http://linkedsdg.org/concept/a722f42a948c37ac55455ecf4cb2e135	CENTRAL AND EASTERN EUROPEAN COUNTRIES	http://eurovoc.europa.eu/5781
http://linkedsdg.org/concept/67e0ac849faef7e4491ae515e0757c8f	CEFTA COUNTRIES	http://eurovoc.europa.eu/8278
http://linkedsdg.org/concept/788a2ddcb440e6340bfca8c15a65a134	CENTRAL AND EASTERN EUROPE	http://eurovoc.europa.eu/914
http://linkedsdg.org/concept/57d1b8f4c044a7b4cc06479602124155	GUARANTEE	http://eurovoc.europa.eu/1129
http://linkedsdg.org/concept/1cfc240cb02f638cc9fe1bb3023caa2f	CONTRACT	http://eurovoc.europa.eu/164;http://metadata.un.org/thesaurus/1001284
http://linkedsdg.org/concept/cf78c5592d3d94726b14ef58fb0c05f5	CREDIT GUARANTEE	http://eurovoc.europa.eu/1130
http://linkedsdg.org/concept/5130c451d65ad7cf8d65b77318150f46	MORTGAGE	http://eurovoc.europa.eu/1281;http://metadata.un.org/thesaurus/1004243
http://linkedsdg.org/concept/4fa1000b5869dfadbc52899821957a01	FINANCIAL SOLVENCY	http://eurovoc.europa.eu/3942
http://linkedsdg.org/concept/008860a79c8a468fc671c0281acb2a01	BUDGETARY RESERVE (EU)	http://eurovoc.europa.eu/5866
http://linkedsdg.org/concept/168d2a687486b7a092dded98e7e4d772	INCOMES POLICY	http://eurovoc.europa.eu/2490
http://linkedsdg.org/concept/92da56494168a9b3615a5431801bc34b	SOCIAL ASSISTANCE	http://eurovoc.europa.eu/3357
http://linkedsdg.org/concept/720f8a518eded57fc3c38b640840c803	INVESTMENT PROTECTION	http://eurovoc.europa.eu/1132
http://linkedsdg.org/concept/ff26b7bd46dd0c7271dfd2aa9fca755d	WASTAGE	http://eurovoc.europa.eu/1135
http://linkedsdg.org/concept/f9a3dc1bf8fc5da8e2514b43a930f0fc	FIGHT AGAINST WASTAGE	http://eurovoc.europa.eu/1709
http://linkedsdg.org/concept/0ec41377b46c62b9987dc1f2c8f1dad7	NON-DURABLE GOODS	http://eurovoc.europa.eu/4880
http://linkedsdg.org/concept/8b495f2cef1890c345fd8f048ab12e06	GATT	http://eurovoc.europa.eu/1136
http://linkedsdg.org/concept/3ee50c8b1ab5883fb0b59435056cb660	TRADE AGREEMENT	http://eurovoc.europa.eu/1567;http://metadata.un.org/thesaurus/1006577
http://linkedsdg.org/concept/eb79e987073b93af559b6cd4fbde1cce	COMMON COMMERCIAL POLICY	http://eurovoc.europa.eu/2450
http://linkedsdg.org/concept/a6721e6f32f01d1bba914e84cf1269e1	GENERALISED PREFERENCES	http://eurovoc.europa.eu/2590
http://linkedsdg.org/concept/450a970fa7b14a869a939c3807c6b935	PROTECTIVE CLAUSE	http://eurovoc.europa.eu/6007
http://linkedsdg.org/concept/84352b48bba9a676a85c7025e173b681	POLITICAL LEFT	http://eurovoc.europa.eu/1137
http://linkedsdg.org/concept/bc6e3af3ebd88c94401a44d7ff377439	POLITICAL TENDENCY	http://eurovoc.europa.eu/4436
http://linkedsdg.org/concept/f1b76ec56755b8aaaf5e6116b258c528	LEFTISM	http://eurovoc.europa.eu/1138
http://linkedsdg.org/concept/c446c375c01b9285a055fca22638b955	POLITICAL IDEOLOGY	http://eurovoc.europa.eu/1282
http://linkedsdg.org/concept/505273a0a2bba0111a40f6cccbc55d69	GAS	http://eurovoc.europa.eu/1139
http://linkedsdg.org/concept/644228de21be373bc844b785f6bb9574	FUEL	http://eurovoc.europa.eu/6043;http://metadata.un.org/thesaurus/1002561
http://linkedsdg.org/concept/425b621ba30f0abb58f697b62fd52f1b	COUNCIL OF THE EUROPEAN UNION	http://eurovoc.europa.eu/114
http://linkedsdg.org/concept/2a2568ddb9c6e35aef7d120176628fcc	EU INSTITUTION	http://eurovoc.europa.eu/1451
http://linkedsdg.org/concept/723c765c1fe30762d20e71e7df5e5ef1	HYDROCARBON	http://eurovoc.europa.eu/1274;http://metadata.un.org/thesaurus/1003014
http://linkedsdg.org/concept/64f251ff20642d9f01a10ad17f9c5b96	CHEMICAL ALCOHOL	http://eurovoc.europa.eu/1143
http://linkedsdg.org/concept/6bdaf030f7def4170342acf23ef5e5be	CHEMICAL COMPOUND	http://eurovoc.europa.eu/3810
http://linkedsdg.org/concept/b77b3e00ee7c663caae30a30a5fcbbeb	METHANOL	http://eurovoc.europa.eu/1893
http://linkedsdg.org/concept/aa128262820d149251492d92599f7e95	MOTOR SPIRIT	http://eurovoc.europa.eu/3739
http://linkedsdg.org/concept/a87c2b3cec20e0c96f42d5129ff5bc3b	ETHANOL	http://eurovoc.europa.eu/890
http://linkedsdg.org/concept/bed85125c5d40c1e14e3274aa9146357	SET-ASIDE	http://eurovoc.europa.eu/1144
http://linkedsdg.org/concept/12fe672c00a4676633495c297bdadfba	AGRICULTURAL PRODUCTION POLICY	http://eurovoc.europa.eu/2477
http://linkedsdg.org/concept/58f074d8c23e519b6b9bb2d399f0876d	ENGINEERING STRUCTURE	http://eurovoc.europa.eu/2206
