id,label,source
http://metadata.un.org/thesaurus#1002930,HOTEL INDUSTRY,UNBIS
http://metadata.un.org/thesaurus#1002945,HOUSING DENSITY,UNBIS
http://metadata.un.org/thesaurus#1002942,HOUSING CONDITIONS,UNBIS
http://metadata.un.org/thesaurus#1005023,POPULATION DISTRIBUTION,UNBIS
http://metadata.un.org/thesaurus#1005835,SETTLEMENT PLANNING,UNBIS
http://metadata.un.org/thesaurus#1002953,HOUSING OBSOLESCENCE,UNBIS
http://metadata.un.org/thesaurus#1002965,HUMAN CLONING,UNBIS
http://metadata.un.org/thesaurus#1002985,HUMAN SECURITY,UNBIS
http://metadata.un.org/thesaurus#1002964,HUMAN BIOLOGY,UNBIS
http://metadata.un.org/thesaurus#1002990,HUMAN SETTLEMENTS RESEARCH,UNBIS
http://metadata.un.org/thesaurus#1006823,URBAN RESEARCH,UNBIS
http://metadata.un.org/thesaurus#1003005,HURRICANES,UNBIS
http://metadata.un.org/thesaurus#1006715,TROPICAL STORMS,UNBIS
http://metadata.un.org/thesaurus#1001471,CYCLONES,UNBIS
http://metadata.un.org/thesaurus#1006216,STORMS,UNBIS
http://metadata.un.org/thesaurus#1006557,TORNADOES,UNBIS
http://metadata.un.org/thesaurus#1006758,TYPHOONS,UNBIS
http://metadata.un.org/thesaurus#1004799,PERFLUOROCARBONS,UNBIS
http://metadata.un.org/thesaurus#1002469,FOREIGN POLICY,UNBIS
http://metadata.un.org/thesaurus#1002860,HEGEMONISM,UNBIS
http://metadata.un.org/thesaurus#1003070,IMPORT PROCEDURES,UNBIS
http://metadata.un.org/thesaurus#1003068,IMPORT PLANNING,UNBIS
http://metadata.un.org/thesaurus#1003072,IMPORT PROMOTION,UNBIS
http://metadata.un.org/thesaurus#1003076,IMPORT TAXES,UNBIS
http://metadata.un.org/thesaurus#1002210,EXPORT TAXES,UNBIS
http://metadata.un.org/thesaurus#1003090,INCOMMUNICADO DETENTION,UNBIS
http://metadata.un.org/thesaurus#1005548,RIGHT OF ARRESTED PERSONS TO COMMUNICATE,UNBIS
http://metadata.un.org/thesaurus#1006043,SOLITARY CONFINEMENT,UNBIS
http://metadata.un.org/thesaurus#1003109,INDO-CHINA,UNBIS
http://metadata.un.org/thesaurus#1003142,INDUSTRIAL FINANCING,UNBIS
http://metadata.un.org/thesaurus#1003163,INDUSTRIAL REDEPLOYMENT,UNBIS
http://metadata.un.org/thesaurus#1003150,INDUSTRIAL ORGANIZATION,UNBIS
http://metadata.un.org/thesaurus#1003191,INFORMATION CENTRES,UNBIS
http://metadata.un.org/thesaurus#1003203,INFORMATION SOURCES,UNBIS
http://metadata.un.org/thesaurus#1003221,INLAND WATERWAY TRAFFIC,UNBIS
http://metadata.un.org/thesaurus#1003217,INLAND NAVIGATION REGULATIONS,UNBIS
http://metadata.un.org/thesaurus#1005002,POLLUTER-PAYS PRINCIPLE,UNBIS
http://metadata.un.org/thesaurus#1003278,INTERNATIONAL ARBITRATION,UNBIS
http://metadata.un.org/thesaurus#1006468,TERRITORIAL CLAIMS,UNBIS
http://metadata.un.org/thesaurus#1001742,DOMESTIC JURISDICTION,UNBIS
http://metadata.un.org/thesaurus#1003313,INTERNATIONAL LABOUR LEGISLATION,UNBIS
http://metadata.un.org/thesaurus#1003314,INTERNATIONAL LABOUR STANDARDS,UNBIS
http://metadata.un.org/thesaurus#1003315,INTERNATIONAL LAKES,UNBIS
http://metadata.un.org/thesaurus#1006946,WATER LAW,UNBIS
http://metadata.un.org/thesaurus#1003341,INTERNATIONAL TRADE LAW,UNBIS
http://metadata.un.org/thesaurus#1007090,WORLD WIDE WEB,UNBIS
http://metadata.un.org/thesaurus#1001126,COMMUNICATION PERSONNEL,UNBIS
http://metadata.un.org/thesaurus#1003618,LANGUAGE SERVICES,UNBIS
http://metadata.un.org/thesaurus#1003364,INTERVIEWING,UNBIS
http://metadata.un.org/thesaurus#1003365,INTERVIEWS,UNBIS
http://metadata.un.org/thesaurus#1005299,QUESTIONNAIRES,UNBIS
http://metadata.un.org/thesaurus#1003391,INVOLUNTARY REPATRIATION,UNBIS
http://metadata.un.org/thesaurus#1005483,REPATRIATION,UNBIS
http://metadata.un.org/thesaurus#1003394,ION EXCHANGE,UNBIS
http://metadata.un.org/thesaurus#1001808,EARTH,UNBIS
http://metadata.un.org/thesaurus#1003432,ISLAMOPHOBIA,UNBIS
http://metadata.un.org/thesaurus#1005348,RADIOISOTOPES,UNBIS
http://metadata.un.org/thesaurus#1003437,ISOTOPE SEPARATION,UNBIS
http://metadata.un.org/thesaurus#1000320,ANTI-SEMITISM,UNBIS
http://metadata.un.org/thesaurus#1001204,CONCENTRATION CAMPS,UNBIS
http://metadata.un.org/thesaurus#1003465,JOB EVALUATION,UNBIS
http://metadata.un.org/thesaurus#1006691,TREATY COMPLIANCE,UNBIS
http://metadata.un.org/thesaurus#1003500,JUSTICE,UNBIS
http://metadata.un.org/thesaurus#1003510,KAOLIN,UNBIS
http://metadata.un.org/thesaurus#1003528,KNOW-HOW,UNBIS
http://metadata.un.org/thesaurus#1003529,KNOWLEDGE-BASED ECONOMY,UNBIS
http://metadata.un.org/thesaurus#1003530,KNOWLEDGE MANAGEMENT,UNBIS
http://metadata.un.org/thesaurus#1003194,INFORMATION MANAGEMENT,UNBIS
http://metadata.un.org/thesaurus#1005158,PRODUCTIVITY STATISTICS,UNBIS
http://metadata.un.org/thesaurus#1003573,LAISSEZ-FAIRE,UNBIS
http://metadata.un.org/thesaurus#1003705,LIBERALISM,UNBIS
http://metadata.un.org/thesaurus#1004371,NEOLIBERALISM,UNBIS
http://metadata.un.org/thesaurus#1003602,LAND TITLES,UNBIS
http://metadata.un.org/thesaurus#1003597,LAND SPECULATION,UNBIS
http://metadata.un.org/thesaurus#1003583,LAND ACQUISITION,UNBIS
http://metadata.un.org/thesaurus#1003587,LAND ECONOMICS,UNBIS
http://metadata.un.org/thesaurus#1006811,URBAN DEVELOPMENT,UNBIS
http://metadata.un.org/thesaurus#1005840,SEWERAGE,UNBIS
http://metadata.un.org/thesaurus#1003681,LEGAL STATUS,UNBIS
http://metadata.un.org/thesaurus#1005990,SOCIAL STATUS,UNBIS
http://metadata.un.org/thesaurus#1003486,JUDICIAL REVIEW,UNBIS
http://metadata.un.org/thesaurus#1003699,LEXICOGRAPHY,UNBIS
http://metadata.un.org/thesaurus#1003701,LIABILITY FOR DAMAGE BY SPACE OBJECTS,UNBIS
http://metadata.un.org/thesaurus#1006092,SPACE INSURANCE,UNBIS
http://metadata.un.org/thesaurus#1002005,EMPLOYERS' LIABILITY INSURANCE,UNBIS
http://metadata.un.org/thesaurus#1003704,LIBEL AND SLANDER,UNBIS
http://metadata.un.org/thesaurus#1005091,PRESS LAW,UNBIS
http://metadata.un.org/thesaurus#1004625,ONLINE CATALOGUES,UNBIS
http://metadata.un.org/thesaurus#1003740,LIFE,UNBIS
http://metadata.un.org/thesaurus#1003741,LIFE EXPECTANCY,UNBIS
http://metadata.un.org/thesaurus#1003748,LIGHTERS,UNBIS
http://metadata.un.org/thesaurus#1003750,LIGHTNING,UNBIS
http://metadata.un.org/thesaurus#1003775,LITHOSPHERE,UNBIS
http://metadata.un.org/thesaurus#1005408,REFUGEE ASSISTANCE,UNBIS
http://metadata.un.org/thesaurus#1001214,CONDOMINIUM,UNBIS
http://metadata.un.org/thesaurus#1003911,MARINE ENVIRONMENT,UNBIS
http://metadata.un.org/thesaurus#1003915,MARINE GEOPHYSICS,UNBIS
http://metadata.un.org/thesaurus#1003946,MARKET ACCESS,UNBIS
http://metadata.un.org/thesaurus#1006597,TRADE PREFERENCES,UNBIS
http://metadata.un.org/thesaurus#1006367,TANKERS,UNBIS
http://metadata.un.org/thesaurus#1004107,MIDWIVES,UNBIS
http://metadata.un.org/thesaurus#1002825,HEALTH-CARE DELIVERY,UNBIS
http://metadata.un.org/thesaurus#1000394,ARMS TRANSFERS,UNBIS
http://metadata.un.org/thesaurus#1004123,MILITARY BUDGETS,UNBIS
http://metadata.un.org/thesaurus#1004141,MILITARY POLICY,UNBIS
http://metadata.un.org/thesaurus#1006971,WEAPONS DEPLOYMENT,UNBIS
http://metadata.un.org/thesaurus#1004144,MILITARY REFORM,UNBIS
http://metadata.un.org/thesaurus#1004170,MINIATURE PRODUCE,UNBIS
http://metadata.un.org/thesaurus#1004973,POLITICAL COOPERATION,UNBIS
http://metadata.un.org/thesaurus#1004338,NATURAL HISTORY,UNBIS
http://metadata.un.org/thesaurus#1004339,NATURAL LAW,UNBIS
http://metadata.un.org/thesaurus#1004167,MINERALS,UNBIS
http://metadata.un.org/thesaurus#1001860,ECONOMIC LIBERALIZATION,UNBIS
http://metadata.un.org/thesaurus#1004397,NEWLY-INDEPENDENT STATES,UNBIS
http://metadata.un.org/thesaurus#1003091,INDEPENDENCE,UNBIS
http://metadata.un.org/thesaurus#1004442,NON-FIRST-USE POLICY,UNBIS
http://metadata.un.org/thesaurus#1002451,FORCE IN INTERNATIONAL RELATIONS,UNBIS
http://metadata.un.org/thesaurus#1004449,NON-METALLIC MINERAL RESOURCES,UNBIS
http://metadata.un.org/thesaurus#1004451,NON-NUCLEAR-WEAPON STATES,UNBIS
http://metadata.un.org/thesaurus#1004518,NUCLEAR WEAPON STATES,UNBIS
http://metadata.un.org/thesaurus#1005785,SECURITY ASSURANCES,UNBIS
http://metadata.un.org/thesaurus#1004500,NUCLEAR NON-PROLIFERATION,UNBIS
http://metadata.un.org/thesaurus#1004516,NUCLEAR TERRORISM,UNBIS
http://metadata.un.org/thesaurus#1004515,NUCLEAR TECHNOLOGY,UNBIS
http://metadata.un.org/thesaurus#1004535,NUTRITION POLICY,UNBIS
http://metadata.un.org/thesaurus#1004534,NUTRITION EDUCATION,UNBIS
http://metadata.un.org/thesaurus#1004540,NUTRITIONAL REHABILITATION,UNBIS
http://metadata.un.org/thesaurus#1004578,OFFENCES AGAINST PUBLIC SAFETY,UNBIS
http://metadata.un.org/thesaurus#1005574,RIOTS,UNBIS
http://metadata.un.org/thesaurus#1004595,OFFSHORE OIL FIELDS,UNBIS
http://metadata.un.org/thesaurus#1004594,OFFSHORE OIL DRILLING,UNBIS
http://metadata.un.org/thesaurus#1006258,SUBMERGED LANDS,UNBIS
http://metadata.un.org/thesaurus#1004849,PETROLEUM EXPLORATION,UNBIS
http://metadata.un.org/thesaurus#1004856,PETROLEUM LAW,UNBIS
http://metadata.un.org/thesaurus#1004852,PETROLEUM GEOLOGY,UNBIS
http://metadata.un.org/thesaurus#1004631,OPEN SYSTEMS,UNBIS
http://metadata.un.org/thesaurus#1004679,OVERPRODUCTION,UNBIS
http://metadata.un.org/thesaurus#1002932,HOURS OF WORK,UNBIS
http://metadata.un.org/thesaurus#1004699,PALEONTOLOGY,UNBIS
http://metadata.un.org/thesaurus#1004691,PACKAGING,UNBIS
http://metadata.un.org/thesaurus#1004741,PAROLE,UNBIS
http://metadata.un.org/thesaurus#1005132,PROBATION,UNBIS
http://metadata.un.org/thesaurus#1004743,PART-TIME EMPLOYMENT,UNBIS
http://metadata.un.org/thesaurus#1007032,WOMEN'S EMPLOYMENT,UNBIS
http://metadata.un.org/thesaurus#1005268,PUBLIC TRANSPORT,UNBIS
http://metadata.un.org/thesaurus#1004246,MOTHERHOOD,UNBIS
http://metadata.un.org/thesaurus#1004864,PETROLEUM TRANSPORT,UNBIS
http://metadata.un.org/thesaurus#1004929,PLANT NUTRITION,UNBIS
http://metadata.un.org/thesaurus#1000559,BEHAVIOURAL SCIENCES,UNBIS
http://metadata.un.org/thesaurus#1005000,POLLUTANT MODELLING,UNBIS
http://metadata.un.org/thesaurus#1004999,POLLUTANT LEVELS,UNBIS
http://metadata.un.org/thesaurus#1005026,POPULATION FORECASTS,UNBIS
http://metadata.un.org/thesaurus#1005031,POPULATION PROJECTIONS,UNBIS
http://metadata.un.org/thesaurus#1005029,POPULATION PRESSURE,UNBIS
http://metadata.un.org/thesaurus#1003863,MALTHUSIANISM,UNBIS
http://metadata.un.org/thesaurus#1004641,OPTIMUM POPULATION,UNBIS
http://metadata.un.org/thesaurus#1004678,OVERPOPULATION,UNBIS
http://metadata.un.org/thesaurus#1005034,POPULATION THEORY,UNBIS
http://metadata.un.org/thesaurus#1005100,PRICE DISCRIMINATION,UNBIS
http://metadata.un.org/thesaurus#1005120,PRIVACY LAW,UNBIS
http://metadata.un.org/thesaurus#1005152,PRODUCTION PLANNING,UNBIS
http://metadata.un.org/thesaurus#1005147,PRODUCTION CONTROL,UNBIS
http://metadata.un.org/thesaurus#1005154,PRODUCTION STANDARDS,UNBIS
http://metadata.un.org/thesaurus#1005215,PROTEIN RESEARCH,UNBIS
http://metadata.un.org/thesaurus#1004537,NUTRITION RESEARCH,UNBIS
http://metadata.un.org/thesaurus#1001012,CIVIL SOCIETY,UNBIS
http://metadata.un.org/thesaurus#1005263,PUBLIC SCHOOLS,UNBIS
http://metadata.un.org/thesaurus#1003232,INSTITUTION BUILDING,UNBIS
http://metadata.un.org/thesaurus#1005294,QUANTITY SURVEYORS,UNBIS
http://metadata.un.org/thesaurus#1000275,ANARCHISM,UNBIS
http://metadata.un.org/thesaurus#1005328,RADIO EQUIPMENT,UNBIS
http://metadata.un.org/thesaurus#1005340,RADIOACTIVE WASTE MANAGEMENT,UNBIS
http://metadata.un.org/thesaurus#1005341,RADIOACTIVE WASTES,UNBIS
http://metadata.un.org/thesaurus#1006571,TOXIC WASTE MANAGEMENT,UNBIS
http://metadata.un.org/thesaurus#1006631,TRANSBOUNDARY WASTE DISPOSAL,UNBIS
http://metadata.un.org/thesaurus#1005373,RAPE VICTIMS,UNBIS
http://metadata.un.org/thesaurus#1000550,BATTERED WOMEN,UNBIS
http://metadata.un.org/thesaurus#1005372,RAPE,UNBIS
http://metadata.un.org/thesaurus#1005049,POST-CONFLICT RECONSTRUCTION,UNBIS
http://metadata.un.org/thesaurus#1005403,REFORMATORIES,UNBIS
http://metadata.un.org/thesaurus#1005119,PRISONS,UNBIS
http://metadata.un.org/thesaurus#1005413,REFUGEE PROCESSING CENTRES,UNBIS
http://metadata.un.org/thesaurus#1005423,REFUGEES IN TRANSIT,UNBIS
http://metadata.un.org/thesaurus#1005410,REFUGEE LAW,UNBIS
http://metadata.un.org/thesaurus#1006544,TOLERANCE,UNBIS
http://metadata.un.org/thesaurus#1005480,RENT CONTROL,UNBIS
http://metadata.un.org/thesaurus#1005481,RENTAL HOUSING,UNBIS
http://metadata.un.org/thesaurus#1006891,VISUAL ARTS,UNBIS
http://metadata.un.org/thesaurus#1002312,FIELD OFFICES,UNBIS
http://metadata.un.org/thesaurus#1005534,RETURN MIGRATION,UNBIS
http://metadata.un.org/thesaurus#1005562,RIGHT TO LIFE,UNBIS
http://metadata.un.org/thesaurus#1000363,ARBITRARY DETENTION,UNBIS
http://metadata.un.org/thesaurus#1005578,RISK MANAGEMENT,UNBIS
http://metadata.un.org/thesaurus#1005584,ROAD MAPS,UNBIS
http://metadata.un.org/thesaurus#1005596,ROCK MECHANICS,UNBIS
http://metadata.un.org/thesaurus#1003599,LAND SUBSIDENCE,UNBIS
http://metadata.un.org/thesaurus#1006023,SOIL MECHANICS,UNBIS
http://metadata.un.org/thesaurus#1007031,WOMEN'S EDUCATION,UNBIS
http://metadata.un.org/thesaurus#1005633,RURAL ELECTRIFICATION,UNBIS
http://metadata.un.org/thesaurus#1005635,RURAL HEALTH,UNBIS
http://metadata.un.org/thesaurus#1005634,RURAL EMPLOYMENT,UNBIS
http://metadata.un.org/thesaurus#1005641,RURAL POVERTY,UNBIS
http://metadata.un.org/thesaurus#1005644,RURAL SOCIOLOGY,UNBIS
http://metadata.un.org/thesaurus#1006821,URBAN POVERTY,UNBIS
http://metadata.un.org/thesaurus#1005660,SAFETY EDUCATION,UNBIS
http://metadata.un.org/thesaurus#1000025,ACCIDENT PREVENTION,UNBIS
http://metadata.un.org/thesaurus#1005747,SCIENTIFIC FACILITIES,UNBIS
http://metadata.un.org/thesaurus#1005748,SCIENTIFIC INSTITUTIONS,UNBIS
http://metadata.un.org/thesaurus#1005740,SCIENCE EDUCATION,UNBIS
http://metadata.un.org/thesaurus#1006416,TECHNICAL EDUCATION,UNBIS
http://metadata.un.org/thesaurus#1005745,SCIENTIFIC EXCHANGES,UNBIS
http://metadata.un.org/thesaurus#1005743,SCIENTIFIC COOPERATION,UNBIS
http://metadata.un.org/thesaurus#1005749,SCIENTIFIC LIBRARIES,UNBIS
http://metadata.un.org/thesaurus#1005750,SCIENTIFIC LITERATURE,UNBIS
http://metadata.un.org/thesaurus#1002651,GEOMORPHOLOGY,UNBIS
http://metadata.un.org/thesaurus#1004924,PLANT BREEDING,UNBIS
http://metadata.un.org/thesaurus#1005805,SELF-EMPLOYMENT,UNBIS
http://metadata.un.org/thesaurus#1005806,SELF-HELP,UNBIS
http://metadata.un.org/thesaurus#1001144,COMMUNITY DEVELOPMENT,UNBIS
http://metadata.un.org/thesaurus#1002015,EMPOWERMENT,UNBIS
http://metadata.un.org/thesaurus#1005016,POPULAR PARTICIPATION,UNBIS
http://metadata.un.org/thesaurus#1005833,SERVICE STATIONS,UNBIS
http://metadata.un.org/thesaurus#1005888,SICK LEAVE,UNBIS
http://metadata.un.org/thesaurus#1005917,SITES AND SERVICES,UNBIS
http://metadata.un.org/thesaurus#1002955,HOUSING PROGRAMMES,UNBIS
http://metadata.un.org/thesaurus#1005968,SOCIAL INTERACTION,UNBIS
http://metadata.un.org/thesaurus#1005969,SOCIAL ISOLATION,UNBIS
http://metadata.un.org/thesaurus#1005972,SOCIAL MEDIA,UNBIS
http://metadata.un.org/thesaurus#1000645,BLOGS,UNBIS
http://metadata.un.org/thesaurus#1007009,WIKIS,UNBIS
http://metadata.un.org/thesaurus#1004956,PODCASTS,UNBIS
http://metadata.un.org/thesaurus#1006981,WEBCASTS,UNBIS
http://metadata.un.org/thesaurus#1005991,SOCIAL STRUCTURE,UNBIS
http://metadata.un.org/thesaurus#1005966,SOCIAL INSTITUTIONS,UNBIS
http://metadata.un.org/thesaurus#1002187,EXPERT SYSTEMS,UNBIS
http://metadata.un.org/thesaurus#1006021,SOIL IMPROVEMENT,UNBIS
http://metadata.un.org/thesaurus#1006026,SOIL RESEARCH,UNBIS
http://metadata.un.org/thesaurus#1006024,SOIL MOISTURE,UNBIS
http://metadata.un.org/thesaurus#1006025,SOIL PHYSICS,UNBIS
http://metadata.un.org/thesaurus#1006028,SOIL SCIENCES,UNBIS
http://metadata.un.org/thesaurus#1006032,SOLAR COLLECTORS,UNBIS
http://metadata.un.org/thesaurus#1006034,SOLAR HEATING,UNBIS
http://metadata.un.org/thesaurus#1006035,SOLAR HOUSES,UNBIS
http://metadata.un.org/thesaurus#1006147,SPRAYING EQUIPMENT,UNBIS
http://metadata.un.org/thesaurus#1006827,URBAN TRANSPORT,UNBIS
http://metadata.un.org/thesaurus#1001274,CONTINENTAL SHELF,UNBIS
http://metadata.un.org/thesaurus#1005256,PUBLIC LANDS,UNBIS
http://metadata.un.org/thesaurus#1005575,RIPARIAN RIGHTS,UNBIS
http://metadata.un.org/thesaurus#1006262,SUBSIDIZED HOUSING,UNBIS
http://metadata.un.org/thesaurus#1002961,HOUSING SUBSIDIES,UNBIS
http://metadata.un.org/thesaurus#1004605,OIL SPILLS,UNBIS
http://metadata.un.org/thesaurus#1006408,TEACHING EQUIPMENT,UNBIS
http://metadata.un.org/thesaurus#1006435,TELECOMMUNICATION INDUSTRY,UNBIS
http://metadata.un.org/thesaurus#1000441,ATMOSPHERIC TEMPERATURE,UNBIS
http://metadata.un.org/thesaurus#1006457,TENANTS,UNBIS
http://metadata.un.org/thesaurus#1006625,TRAINING CERTIFICATES,UNBIS
http://metadata.un.org/thesaurus#1004560,OCCUPATIONAL QUALIFICATIONS,UNBIS
http://metadata.un.org/thesaurus#1004493,NUCLEAR FUEL REPROCESSING,UNBIS
http://metadata.un.org/thesaurus#1006807,URANIUM MINES,UNBIS
http://metadata.un.org/thesaurus#1001152,COMMUTING,UNBIS
http://metadata.un.org/thesaurus#1006857,VEGETATION,UNBIS
http://metadata.un.org/thesaurus#1004932,PLANT RESOURCES,UNBIS
http://metadata.un.org/thesaurus#1001600,DESTRUCTION OF PROPERTY,UNBIS
http://metadata.un.org/thesaurus#1006943,WATER CONSERVATION,UNBIS
http://metadata.un.org/thesaurus#1006961,WATER STATISTICS,UNBIS
http://metadata.un.org/thesaurus#1006944,WATER CONSUMPTION,UNBIS
http://metadata.un.org/thesaurus#1006954,WATER QUALITY,UNBIS
http://metadata.un.org/thesaurus#1006965,WATER TRANSFER,UNBIS
http://metadata.un.org/thesaurus#1006959,WATER RIGHTS,UNBIS
http://metadata.un.org/thesaurus#1006508,TIDAL ENERGY,UNBIS
http://metadata.un.org/thesaurus#1006973,WEAPONS OF MASS DESTRUCTION,UNBIS
http://metadata.un.org/thesaurus#1006982,WEBSITES,UNBIS
http://metadata.un.org/thesaurus#1007040,WOMEN IN DEVELOPMENT,UNBIS
http://metadata.un.org/thesaurus#1007052,WOMEN WORKERS,UNBIS
http://metadata.un.org/thesaurus#1007066,WORK EXPERIENCE PROGRAMMES,UNBIS
http://metadata.un.org/thesaurus#1007092,XENOPHOBIA,UNBIS
http://metadata.un.org/thesaurus#1002135,ETHNIC CONFLICT,UNBIS
http://metadata.un.org/thesaurus#1007131,ZIONISM,UNBIS
http://metadata.un.org/thesaurus#1000017,ACADEMIC FREEDOM,UNBIS
http://metadata.un.org/thesaurus#1000062,ADMINISTRATIVE REMEDIES,UNBIS
http://metadata.un.org/thesaurus#1000090,AEROSOLS,UNBIS
http://metadata.un.org/thesaurus#1000100,AFRICA SOUTH OF SAHARA,UNBIS
http://metadata.un.org/thesaurus#1001227,CONFLICT OF GENERATIONS,UNBIS
http://metadata.un.org/thesaurus#1005639,RURAL PLANNING,UNBIS
http://metadata.un.org/thesaurus#1006968,WATERWAY SIGNS AND SIGNALS,UNBIS
http://metadata.un.org/thesaurus#1000269,AMPARO,UNBIS
http://metadata.un.org/thesaurus#1002805,HABEAS CORPUS,UNBIS
http://metadata.un.org/thesaurus#1000292,ANIMAL ECOLOGY,UNBIS
http://metadata.un.org/thesaurus#1005095,PREVENTIVE DETENTION,UNBIS
http://metadata.un.org/thesaurus#1003200,INFORMATION SCIENCE,UNBIS
http://metadata.un.org/thesaurus#1000422,ASSAULT AND BATTERY,UNBIS
http://metadata.un.org/thesaurus#1005587,ROAD RAGE,UNBIS
http://metadata.un.org/thesaurus#1000429,ASTRODYNAMICS,UNBIS
http://metadata.un.org/thesaurus#1000444,ATTITUDE,UNBIS
http://metadata.un.org/thesaurus#1005083,PREJUDICES,UNBIS
http://metadata.un.org/thesaurus#1004760,PATHOLOGY,UNBIS
http://metadata.un.org/thesaurus#1001541,DECONTAMINATION,UNBIS
http://metadata.un.org/thesaurus#1002626,GENETICALLY MODIFIED ORGANISMS,UNBIS
http://metadata.un.org/thesaurus#1000636,BIRTH WEIGHT,UNBIS
http://metadata.un.org/thesaurus#1005086,PRENATAL CARE,UNBIS
http://metadata.un.org/thesaurus#1004048,MERCHANTS,UNBIS
http://metadata.un.org/thesaurus#1000827,CARE OF AGEING PERSONS,UNBIS
http://metadata.un.org/thesaurus#1007050,WOMEN SOLDIERS,UNBIS
http://metadata.un.org/thesaurus#1003882,MANKIND,UNBIS
http://metadata.un.org/thesaurus#1003557,LABOUR DISPUTES,UNBIS
http://metadata.un.org/thesaurus#1001844,ECONOMIC COOPERATION AMONG DEVELOPING COUNTRIES,UNBIS
http://metadata.un.org/thesaurus#1002476,FOREIGN TRADE POLICY,UNBIS
http://metadata.un.org/thesaurus#1001376,CRIME PREVENTION,UNBIS
http://metadata.un.org/thesaurus#1001151,COMMUNITY POWER,UNBIS
http://metadata.un.org/thesaurus#1001606,DETENTION CENTRES,UNBIS
http://metadata.un.org/thesaurus#1005118,PRISONERS OF WAR,UNBIS
http://metadata.un.org/thesaurus#1001273,CONTINENTAL MARGINS,UNBIS
http://metadata.un.org/thesaurus#1006255,SUBMARINE TOPOGRAPHY,UNBIS
http://metadata.un.org/thesaurus#1006976,WEAPONS TRACING,UNBIS
http://metadata.un.org/thesaurus#1001316,CORPORATE SOCIAL RESPONSIBILITY,UNBIS
http://metadata.un.org/thesaurus#1001145,COMMUNITY GRIEVANCE MECHANISMS,UNBIS
http://metadata.un.org/thesaurus#1001372,CREDITWORTHINESS,UNBIS
http://metadata.un.org/thesaurus#1001900,EDUCATIONAL DEVELOPMENT,UNBIS
http://metadata.un.org/thesaurus#1001908,EDUCATIONAL INNOVATIONS,UNBIS
http://metadata.un.org/thesaurus#1004545,OBLIGATIONS,UNBIS
http://metadata.un.org/thesaurus#1001586,DERELICT LAND,UNBIS
http://metadata.un.org/thesaurus#1003586,LAND DEGRADATION,UNBIS
http://metadata.un.org/thesaurus#1001604,DETENTE,UNBIS
http://metadata.un.org/thesaurus#1001819,EAST-WEST RELATIONS,UNBIS
http://metadata.un.org/thesaurus#1004142,MILITARY PSYCHOLOGY,UNBIS
http://metadata.un.org/thesaurus#1000888,CENTRALLY PLANNED ECONOMIES,UNBIS
http://metadata.un.org/thesaurus#1004464,NORTH-SOUTH RELATIONS,UNBIS
http://metadata.un.org/thesaurus#1001684,DISAPPEARANCE OF PERSONS,UNBIS
http://metadata.un.org/thesaurus#1001772,DROUGHT CONTROL,UNBIS
http://metadata.un.org/thesaurus#1001791,DRY PORTS,UNBIS
http://metadata.un.org/thesaurus#1003218,INLAND TRANSPORT,UNBIS
http://metadata.un.org/thesaurus#1002087,ENVIRONMENTAL STANDARDS,UNBIS
http://metadata.un.org/thesaurus#1001872,ECONOMIC STABILIZATION,UNBIS
http://metadata.un.org/thesaurus#1002563,FULL EMPLOYMENT,UNBIS
http://metadata.un.org/thesaurus#1001896,EDUCATIONAL ADMINISTRATION,UNBIS
http://metadata.un.org/thesaurus#1004559,OCCUPATIONAL PSYCHOLOGY,UNBIS
http://metadata.un.org/thesaurus#1001493,DANGEROUS OCCUPATIONS,UNBIS
http://metadata.un.org/thesaurus#1002065,ENVIRONMENTAL CLEANUP,UNBIS
http://metadata.un.org/thesaurus#1002070,ENVIRONMENTAL EMERGENCIES,UNBIS
http://metadata.un.org/thesaurus#1002077,ENVIRONMENTAL JUSTICE,UNBIS
http://metadata.un.org/thesaurus#1005970,SOCIAL JUSTICE,UNBIS
http://metadata.un.org/thesaurus#1002082,ENVIRONMENTAL PERMITS,UNBIS
http://metadata.un.org/thesaurus#1003153,INDUSTRIAL POLLUTION,UNBIS
http://metadata.un.org/thesaurus#1001810,EARTH SCIENCES,UNBIS
http://metadata.un.org/thesaurus#1002134,ETHNIC CLEANSING,UNBIS
http://metadata.un.org/thesaurus#1001379,CRIMES AGAINST HUMANITY,UNBIS
http://metadata.un.org/thesaurus#1002139,EUGENICS,UNBIS
http://metadata.un.org/thesaurus#1002143,EURO-ARAB DIALOGUE,UNBIS
http://metadata.un.org/thesaurus#1002150,EUROPEAN FEDERATION,UNBIS
http://metadata.un.org/thesaurus#1004709,PAN-AFRICANISM,UNBIS
http://metadata.un.org/thesaurus#1002190,EXPORT-ORIENTED INDUSTRIES,UNBIS
http://metadata.un.org/thesaurus#1002242,FAMILY LIFE EDUCATION,UNBIS
http://metadata.un.org/thesaurus#1002996,HUMANITIES,UNBIS
http://metadata.un.org/thesaurus#1002425,FOOD INSPECTION,UNBIS
http://metadata.un.org/thesaurus#1002980,HUMAN RIGHTS INDICATORS,UNBIS
http://metadata.un.org/thesaurus#1002543,FRESHWATER BIOLOGY,UNBIS
http://metadata.un.org/thesaurus#1002551,FROZEN FOOD,UNBIS
http://metadata.un.org/thesaurus#1004925,PLANT DISEASES,UNBIS
http://metadata.un.org/thesaurus#1002629,GENOCIDE PREVENTION,UNBIS
